Participant,Stimulus_Name,Amused*,Angry*,Bored*,Calm*,Content*,Disgust*,Excited*,Fearful*,Happy*,Negative*,Positive*,Sad*,Amused*_normalized,Angry*_normalized,Bored*_normalized,Calm*_normalized,Content*_normalized,Disgust*_normalized,Excited*_normalized,Fearful*_normalized,Happy*_normalized,Negative*_normalized,Positive*_normalized,Sad*_normalized
F8mDn,HP_4,7.0,0.0,0.0,8.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,0.6516743054326922,-0.5674656255528853,-0.5674656255528853,0.8258371527163461,0.8258371527163461,-0.5674656255528853,0.8258371527163461,-0.5674656255528853,0.8258371527163461,-0.5674656255528853,0.8258371527163461,-0.5674656255528853
F8mDn,HP_5,8.0,0.0,0.0,5.0,7.0,0.0,7.0,0.0,7.0,0.0,8.0,0.0,0.8258371527163461,-0.5674656255528853,-0.5674656255528853,0.30334861086538434,0.6516743054326922,-0.5674656255528853,0.6516743054326922,-0.5674656255528853,0.6516743054326922,-0.5674656255528853,0.8258371527163461,-0.5674656255528853
F8mDn,HP_6,8.0,0.0,0.0,8.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,0.8258371527163461,-0.5674656255528853,-0.5674656255528853,0.8258371527163461,0.8258371527163461,-0.5674656255528853,0.8258371527163461,-0.5674656255528853,0.8258371527163461,-0.5674656255528853,0.8258371527163461,-0.5674656255528853
F8mDn,HP_8,6.0,1.0,0.0,7.0,6.0,0.0,1.0,0.0,6.0,2.0,8.0,0.0,0.4775114581490383,-0.3933027782692314,-0.5674656255528853,0.6516743054326922,0.4775114581490383,-0.5674656255528853,-0.3933027782692314,-0.5674656255528853,0.4775114581490383,-0.21913993098557744,0.8258371527163461,-0.5674656255528853
F8mDn,LN_1,2.0,0.0,5.0,8.0,7.0,0.0,7.0,0.0,7.0,0.0,6.0,6.0,-0.21913993098557744,-0.5674656255528853,0.30334861086538434,0.8258371527163461,0.6516743054326922,-0.5674656255528853,0.6516743054326922,-0.5674656255528853,0.6516743054326922,-0.5674656255528853,0.4775114581490383,0.4775114581490383
F8mDn,LN_2,1.0,1.0,0.0,2.0,2.0,1.0,1.0,6.0,1.0,6.0,3.0,7.0,-0.3933027782692314,-0.3933027782692314,-0.5674656255528853,-0.21913993098557744,-0.21913993098557744,-0.3933027782692314,-0.3933027782692314,0.4775114581490383,-0.3933027782692314,0.4775114581490383,-0.044977083701923506,0.6516743054326922
F8mDn,LN_3,0.0,9.0,0.0,0.0,1.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,-0.5674656255528853,1.0,-0.5674656255528853,-0.5674656255528853,-0.3933027782692314,1.0,-0.5674656255528853,1.0,-0.5674656255528853,1.0,-0.5674656255528853,1.0
F8mDn,LN_4,6.0,0.0,0.0,7.0,6.0,0.0,1.0,7.0,1.0,6.0,2.0,7.0,0.4775114581490383,-0.5674656255528853,-0.5674656255528853,0.6516743054326922,0.4775114581490383,-0.5674656255528853,-0.3933027782692314,0.6516743054326922,-0.3933027782692314,0.4775114581490383,-0.21913993098557744,0.6516743054326922
F8mDn,LN_5,1.0,0.0,0.0,6.0,6.0,6.0,2.0,0.0,2.0,3.0,3.0,6.0,-0.3933027782692314,-0.5674656255528853,-0.5674656255528853,0.4775114581490383,0.4775114581490383,0.4775114581490383,-0.21913993098557744,-0.5674656255528853,-0.21913993098557744,-0.044977083701923506,-0.044977083701923506,0.4775114581490383
F8mDn,LN_6,4.0,0.0,0.0,4.0,6.0,0.0,5.0,6.0,3.0,2.0,6.0,0.0,0.12918576358173042,-0.5674656255528853,-0.5674656255528853,0.12918576358173042,0.4775114581490383,-0.5674656255528853,0.30334861086538434,0.4775114581490383,-0.044977083701923506,-0.21913993098557744,0.4775114581490383,-0.5674656255528853
F8mDn,LN_8,2.0,3.0,0.0,7.0,6.0,2.0,1.0,1.0,0.0,8.0,3.0,8.0,-0.21913993098557744,-0.044977083701923506,-0.5674656255528853,0.6516743054326922,0.4775114581490383,-0.21913993098557744,-0.3933027782692314,-0.3933027782692314,-0.5674656255528853,0.8258371527163461,-0.044977083701923506,0.8258371527163461
F8mDn,LP_1,9.0,0.0,0.0,9.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,1.0,-0.5674656255528853,-0.5674656255528853,1.0,1.0,-0.5674656255528853,1.0,-0.5674656255528853,1.0,-0.5674656255528853,1.0,-0.5674656255528853
F8mDn,LP_2,8.0,0.0,0.0,7.0,7.0,0.0,8.0,1.0,8.0,0.0,8.0,0.0,0.8258371527163461,-0.5674656255528853,-0.5674656255528853,0.6516743054326922,0.6516743054326922,-0.5674656255528853,0.8258371527163461,-0.3933027782692314,0.8258371527163461,-0.5674656255528853,0.8258371527163461,-0.5674656255528853
F8mDn,LP_3,8.0,0.0,0.0,8.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,0.8258371527163461,-0.5674656255528853,-0.5674656255528853,0.8258371527163461,0.8258371527163461,-0.5674656255528853,0.8258371527163461,-0.5674656255528853,0.8258371527163461,-0.5674656255528853,0.8258371527163461,-0.5674656255528853
F8mDn,LP_4,8.0,0.0,0.0,9.0,8.0,0.0,7.0,1.0,8.0,0.0,8.0,0.0,0.8258371527163461,-0.5674656255528853,-0.5674656255528853,1.0,0.8258371527163461,-0.5674656255528853,0.6516743054326922,-0.3933027782692314,0.8258371527163461,-0.5674656255528853,0.8258371527163461,-0.5674656255528853
F8mDn,LP_5,9.0,0.0,0.0,9.0,9.0,0.0,8.0,0.0,9.0,0.0,9.0,0.0,1.0,-0.5674656255528853,-0.5674656255528853,1.0,1.0,-0.5674656255528853,0.8258371527163461,-0.5674656255528853,1.0,-0.5674656255528853,1.0,-0.5674656255528853
F8mDn,LP_6,4.0,0.0,0.0,2.0,4.0,0.0,6.0,6.0,4.0,1.0,4.0,0.0,0.12918576358173042,-0.5674656255528853,-0.5674656255528853,-0.21913993098557744,0.12918576358173042,-0.5674656255528853,0.4775114581490383,0.4775114581490383,0.12918576358173042,-0.3933027782692314,0.12918576358173042,-0.5674656255528853
F8mDn,LP_7,9.0,0.0,0.0,9.0,8.0,0.0,8.0,0.0,9.0,0.0,8.0,0.0,1.0,-0.5674656255528853,-0.5674656255528853,1.0,0.8258371527163461,-0.5674656255528853,0.8258371527163461,-0.5674656255528853,1.0,-0.5674656255528853,0.8258371527163461,-0.5674656255528853
F8mDn,LP_8,7.0,0.0,0.0,9.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,0.6516743054326922,-0.5674656255528853,-0.5674656255528853,1.0,0.8258371527163461,-0.5674656255528853,0.8258371527163461,-0.5674656255528853,0.8258371527163461,-0.5674656255528853,0.8258371527163461,-0.5674656255528853
LR96S,HN_1,9.0,9.0,0.0,0.0,4.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,1.0,1.0,-0.5184379505295115,-0.5184379505295115,0.15642336081693806,1.0,-0.5184379505295115,1.0,-0.5184379505295115,1.0,-0.5184379505295115,1.0
LR96S,HN_4,4.0,4.0,0.0,0.0,9.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.15642336081693806,0.15642336081693806,-0.5184379505295115,-0.5184379505295115,1.0,1.0,-0.5184379505295115,1.0,-0.5184379505295115,1.0,-0.5184379505295115,1.0
LR96S,HN_5,5.0,6.0,0.0,0.0,9.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.32513868865355045,0.4938540164901628,-0.5184379505295115,-0.5184379505295115,1.0,1.0,-0.5184379505295115,1.0,-0.5184379505295115,1.0,-0.5184379505295115,1.0
LR96S,HN_6,7.0,9.0,0.0,0.0,9.0,9.0,0.0,8.0,0.0,9.0,0.0,9.0,0.6625693443267752,1.0,-0.5184379505295115,-0.5184379505295115,1.0,1.0,-0.5184379505295115,0.8312846721633876,-0.5184379505295115,1.0,-0.5184379505295115,1.0
LR96S,HN_7,4.0,9.0,0.0,0.0,6.0,4.0,0.0,9.0,0.0,9.0,0.0,9.0,0.15642336081693806,1.0,-0.5184379505295115,-0.5184379505295115,0.4938540164901628,0.15642336081693806,-0.5184379505295115,1.0,-0.5184379505295115,1.0,-0.5184379505295115,1.0
LR96S,HN_8,5.0,4.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,8.0,0.0,9.0,0.32513868865355045,0.15642336081693806,-0.5184379505295115,-0.5184379505295115,0.4938540164901628,0.4938540164901628,-0.5184379505295115,-0.5184379505295115,-0.5184379505295115,0.8312846721633876,-0.5184379505295115,1.0
LR96S,HP_2,0.0,0.0,0.0,9.0,0.0,0.0,7.0,0.0,9.0,0.0,9.0,0.0,-0.5184379505295115,-0.5184379505295115,-0.5184379505295115,1.0,-0.5184379505295115,-0.5184379505295115,0.6625693443267752,-0.5184379505295115,1.0,-0.5184379505295115,1.0,-0.5184379505295115
LR96S,HP_4,0.0,0.0,0.0,9.0,5.0,0.0,7.0,0.0,9.0,0.0,9.0,0.0,-0.5184379505295115,-0.5184379505295115,-0.5184379505295115,1.0,0.32513868865355045,-0.5184379505295115,0.6625693443267752,-0.5184379505295115,1.0,-0.5184379505295115,1.0,-0.5184379505295115
LR96S,HP_5,0.0,0.0,0.0,7.0,3.0,0.0,6.0,0.0,8.0,0.0,7.0,0.0,-0.5184379505295115,-0.5184379505295115,-0.5184379505295115,0.6625693443267752,-0.012291967019674329,-0.5184379505295115,0.4938540164901628,-0.5184379505295115,0.8312846721633876,-0.5184379505295115,0.6625693443267752,-0.5184379505295115
LR96S,HP_6,0.0,0.0,0.0,9.0,7.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,-0.5184379505295115,-0.5184379505295115,-0.5184379505295115,1.0,0.6625693443267752,-0.5184379505295115,1.0,-0.5184379505295115,1.0,-0.5184379505295115,1.0,-0.5184379505295115
LR96S,HP_8,0.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,7.0,0.0,5.0,0.0,-0.5184379505295115,-0.5184379505295115,-0.5184379505295115,-0.012291967019674329,-0.5184379505295115,-0.5184379505295115,0.15642336081693806,-0.5184379505295115,0.6625693443267752,-0.5184379505295115,0.32513868865355045,-0.5184379505295115
LR96S,LN_1,3.0,0.0,9.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,-0.012291967019674329,-0.5184379505295115,1.0,0.15642336081693806,0.4938540164901628,-0.5184379505295115,-0.5184379505295115,-0.5184379505295115,-0.5184379505295115,-0.5184379505295115,0.32513868865355045,0.32513868865355045
LR96S,LN_2,3.0,0.0,0.0,0.0,5.0,4.0,0.0,1.0,0.0,7.0,0.0,9.0,-0.012291967019674329,-0.5184379505295115,-0.5184379505295115,-0.5184379505295115,0.32513868865355045,0.15642336081693806,-0.5184379505295115,-0.34972262269289905,-0.5184379505295115,0.6625693443267752,-0.5184379505295115,1.0
LR96S,LN_3,3.0,9.0,0.0,0.0,9.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,-0.012291967019674329,1.0,-0.5184379505295115,-0.5184379505295115,1.0,1.0,-0.5184379505295115,1.0,-0.5184379505295115,1.0,-0.5184379505295115,1.0
LR96S,LN_4,2.0,0.0,0.0,1.0,9.0,0.0,0.0,4.0,0.0,0.0,9.0,9.0,-0.1810072948562867,-0.5184379505295115,-0.5184379505295115,-0.34972262269289905,1.0,-0.5184379505295115,-0.5184379505295115,0.15642336081693806,-0.5184379505295115,-0.5184379505295115,1.0,1.0
LR96S,LN_5,6.0,7.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,8.0,0.0,7.0,0.4938540164901628,0.6625693443267752,-0.5184379505295115,-0.5184379505295115,0.32513868865355045,0.15642336081693806,-0.5184379505295115,-0.5184379505295115,-0.5184379505295115,0.8312846721633876,-0.5184379505295115,0.6625693443267752
LR96S,LN_6,6.0,1.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,8.0,0.0,9.0,0.4938540164901628,-0.34972262269289905,-0.5184379505295115,-0.5184379505295115,0.32513868865355045,-0.1810072948562867,-0.5184379505295115,-0.5184379505295115,-0.5184379505295115,0.8312846721633876,-0.5184379505295115,1.0
LR96S,LN_8,3.0,2.0,0.0,0.0,7.0,3.0,0.0,6.0,0.0,8.0,0.0,9.0,-0.012291967019674329,-0.1810072948562867,-0.5184379505295115,-0.5184379505295115,0.6625693443267752,-0.012291967019674329,-0.5184379505295115,0.4938540164901628,-0.5184379505295115,0.8312846721633876,-0.5184379505295115,1.0
LR96S,LP_1,0.0,0.0,0.0,9.0,2.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,-0.5184379505295115,-0.5184379505295115,-0.5184379505295115,1.0,-0.1810072948562867,-0.5184379505295115,1.0,-0.5184379505295115,1.0,-0.5184379505295115,1.0,-0.5184379505295115
LR96S,LP_2,0.0,0.0,0.0,9.0,0.0,0.0,7.0,0.0,9.0,0.0,9.0,0.0,-0.5184379505295115,-0.5184379505295115,-0.5184379505295115,1.0,-0.5184379505295115,-0.5184379505295115,0.6625693443267752,-0.5184379505295115,1.0,-0.5184379505295115,1.0,-0.5184379505295115
LR96S,LP_3,0.0,0.0,0.0,9.0,6.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,-0.5184379505295115,-0.5184379505295115,-0.5184379505295115,1.0,0.4938540164901628,-0.5184379505295115,1.0,-0.5184379505295115,1.0,-0.5184379505295115,1.0,-0.5184379505295115
LR96S,LP_4,0.0,0.0,0.0,9.0,2.0,0.0,8.0,0.0,9.0,0.0,9.0,0.0,-0.5184379505295115,-0.5184379505295115,-0.5184379505295115,1.0,-0.1810072948562867,-0.5184379505295115,0.8312846721633876,-0.5184379505295115,1.0,-0.5184379505295115,1.0,-0.5184379505295115
LR96S,LP_5,0.0,0.0,0.0,8.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,-0.5184379505295115,-0.5184379505295115,-0.5184379505295115,0.8312846721633876,1.0,-0.5184379505295115,1.0,-0.5184379505295115,1.0,-0.5184379505295115,1.0,-0.5184379505295115
LR96S,LP_6,0.0,0.0,0.0,9.0,6.0,0.0,8.0,0.0,9.0,0.0,9.0,0.0,-0.5184379505295115,-0.5184379505295115,-0.5184379505295115,1.0,0.4938540164901628,-0.5184379505295115,0.8312846721633876,-0.5184379505295115,1.0,-0.5184379505295115,1.0,-0.5184379505295115
LR96S,LP_7,0.0,0.0,0.0,8.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,-0.5184379505295115,-0.5184379505295115,-0.5184379505295115,0.8312846721633876,1.0,-0.5184379505295115,1.0,-0.5184379505295115,1.0,-0.5184379505295115,1.0,-0.5184379505295115
LR96S,LP_8,0.0,0.0,0.0,9.0,5.0,0.0,7.0,0.0,8.0,0.0,9.0,0.0,-0.5184379505295115,-0.5184379505295115,-0.5184379505295115,1.0,0.32513868865355045,-0.5184379505295115,0.6625693443267752,-0.5184379505295115,0.8312846721633876,-0.5184379505295115,1.0,-0.5184379505295115
PPjCX,HN_1,0.0,2.0,0.0,4.0,4.0,7.0,1.0,1.0,2.0,3.0,3.0,1.0,-0.42520072912006446,-0.06890054684004837,-0.42520072912006446,0.2873996354399677,0.2873996354399677,0.821849908859992,-0.24705063798005641,-0.24705063798005641,-0.06890054684004837,0.10924954429995969,0.10924954429995969,-0.24705063798005641
PPjCX,HN_4,4.0,1.0,0.0,6.0,6.0,1.0,0.0,0.0,4.0,3.0,5.0,4.0,0.2873996354399677,-0.24705063798005641,-0.42520072912006446,0.6436998177199839,0.6436998177199839,-0.24705063798005641,-0.42520072912006446,-0.42520072912006446,0.2873996354399677,0.10924954429995969,0.4655497265799758,0.2873996354399677
PPjCX,HN_5,0.0,1.0,0.0,2.0,2.0,0.0,0.0,3.0,2.0,2.0,3.0,0.0,-0.42520072912006446,-0.24705063798005641,-0.42520072912006446,-0.06890054684004837,-0.06890054684004837,-0.42520072912006446,-0.42520072912006446,0.10924954429995969,-0.06890054684004837,-0.06890054684004837,0.10924954429995969,-0.42520072912006446
PPjCX,HN_6,2.0,3.0,0.0,3.0,2.0,2.0,0.0,2.0,1.0,3.0,2.0,4.0,-0.06890054684004837,0.10924954429995969,-0.42520072912006446,0.10924954429995969,-0.06890054684004837,-0.06890054684004837,-0.42520072912006446,-0.06890054684004837,-0.24705063798005641,0.10924954429995969,-0.06890054684004837,0.2873996354399677
PPjCX,HN_7,1.0,3.0,0.0,4.0,4.0,3.0,0.0,2.0,2.0,2.0,2.0,1.0,-0.24705063798005641,0.10924954429995969,-0.42520072912006446,0.2873996354399677,0.2873996354399677,0.10924954429995969,-0.42520072912006446,-0.06890054684004837,-0.06890054684004837,-0.06890054684004837,-0.06890054684004837,-0.24705063798005641
PPjCX,HN_8,7.0,0.0,0.0,6.0,6.0,0.0,1.0,0.0,6.0,0.0,6.0,1.0,0.821849908859992,-0.42520072912006446,-0.42520072912006446,0.6436998177199839,0.6436998177199839,-0.42520072912006446,-0.24705063798005641,-0.42520072912006446,0.6436998177199839,-0.42520072912006446,0.6436998177199839,-0.24705063798005641
PPjCX,HP_2,4.0,0.0,0.0,6.0,6.0,0.0,1.0,0.0,5.0,1.0,6.0,0.0,0.2873996354399677,-0.42520072912006446,-0.42520072912006446,0.6436998177199839,0.6436998177199839,-0.42520072912006446,-0.24705063798005641,-0.42520072912006446,0.4655497265799758,-0.24705063798005641,0.6436998177199839,-0.42520072912006446
PPjCX,HP_4,7.0,0.0,0.0,7.0,7.0,0.0,1.0,0.0,7.0,0.0,7.0,0.0,0.821849908859992,-0.42520072912006446,-0.42520072912006446,0.821849908859992,0.821849908859992,-0.42520072912006446,-0.24705063798005641,-0.42520072912006446,0.821849908859992,-0.42520072912006446,0.821849908859992,-0.42520072912006446
PPjCX,HP_5,3.0,0.0,1.0,5.0,5.0,0.0,0.0,0.0,4.0,1.0,5.0,0.0,0.10924954429995969,-0.42520072912006446,-0.24705063798005641,0.4655497265799758,0.4655497265799758,-0.42520072912006446,-0.42520072912006446,-0.42520072912006446,0.2873996354399677,-0.24705063798005641,0.4655497265799758,-0.42520072912006446
PPjCX,HP_6,7.0,0.0,0.0,6.0,6.0,0.0,2.0,0.0,6.0,0.0,6.0,0.0,0.821849908859992,-0.42520072912006446,-0.42520072912006446,0.6436998177199839,0.6436998177199839,-0.42520072912006446,-0.06890054684004837,-0.42520072912006446,0.6436998177199839,-0.42520072912006446,0.6436998177199839,-0.42520072912006446
PPjCX,HP_8,6.0,0.0,1.0,7.0,7.0,0.0,2.0,0.0,7.0,1.0,7.0,0.0,0.6436998177199839,-0.42520072912006446,-0.24705063798005641,0.821849908859992,0.821849908859992,-0.42520072912006446,-0.06890054684004837,-0.42520072912006446,0.821849908859992,-0.24705063798005641,0.821849908859992,-0.42520072912006446
PPjCX,LN_1,1.0,1.0,4.0,5.0,4.0,0.0,0.0,0.0,4.0,2.0,4.0,0.0,-0.24705063798005641,-0.24705063798005641,0.2873996354399677,0.4655497265799758,0.2873996354399677,-0.42520072912006446,-0.42520072912006446,-0.42520072912006446,0.2873996354399677,-0.06890054684004837,0.2873996354399677,-0.42520072912006446
PPjCX,LN_2,0.0,0.0,0.0,3.0,3.0,0.0,0.0,2.0,2.0,2.0,3.0,4.0,-0.42520072912006446,-0.42520072912006446,-0.42520072912006446,0.10924954429995969,0.10924954429995969,-0.42520072912006446,-0.42520072912006446,-0.06890054684004837,-0.06890054684004837,-0.06890054684004837,0.10924954429995969,0.2873996354399677
PPjCX,LN_3,1.0,3.0,1.0,7.0,7.0,4.0,1.0,1.0,5.0,2.0,6.0,4.0,-0.24705063798005641,0.10924954429995969,-0.24705063798005641,0.821849908859992,0.821849908859992,0.2873996354399677,-0.24705063798005641,-0.24705063798005641,0.4655497265799758,-0.06890054684004837,0.6436998177199839,0.2873996354399677
PPjCX,LN_4,0.0,2.0,0.0,3.0,2.0,4.0,0.0,0.0,1.0,4.0,2.0,5.0,-0.42520072912006446,-0.06890054684004837,-0.42520072912006446,0.10924954429995969,-0.06890054684004837,0.2873996354399677,-0.42520072912006446,-0.42520072912006446,-0.24705063798005641,0.2873996354399677,-0.06890054684004837,0.4655497265799758
PPjCX,LN_5,2.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,4.0,1.0,5.0,0.0,-0.06890054684004837,-0.42520072912006446,-0.42520072912006446,0.4655497265799758,0.4655497265799758,-0.42520072912006446,-0.42520072912006446,-0.42520072912006446,0.2873996354399677,-0.24705063798005641,0.4655497265799758,-0.42520072912006446
PPjCX,LN_6,5.0,1.0,1.0,7.0,7.0,1.0,2.0,1.0,6.0,1.0,7.0,1.0,0.4655497265799758,-0.24705063798005641,-0.24705063798005641,0.821849908859992,0.821849908859992,-0.24705063798005641,-0.06890054684004837,-0.24705063798005641,0.6436998177199839,-0.24705063798005641,0.821849908859992,-0.24705063798005641
PPjCX,LN_8,0.0,1.0,0.0,3.0,3.0,2.0,0.0,0.0,3.0,1.0,3.0,2.0,-0.42520072912006446,-0.24705063798005641,-0.42520072912006446,0.10924954429995969,0.10924954429995969,-0.06890054684004837,-0.42520072912006446,-0.42520072912006446,0.10924954429995969,-0.24705063798005641,0.10924954429995969,-0.06890054684004837
PPjCX,LP_1,7.0,0.0,0.0,6.0,6.0,0.0,1.0,0.0,7.0,0.0,7.0,0.0,0.821849908859992,-0.42520072912006446,-0.42520072912006446,0.6436998177199839,0.6436998177199839,-0.42520072912006446,-0.24705063798005641,-0.42520072912006446,0.821849908859992,-0.42520072912006446,0.821849908859992,-0.42520072912006446
PPjCX,LP_2,6.0,0.0,0.0,6.0,6.0,0.0,2.0,0.0,7.0,0.0,7.0,0.0,0.6436998177199839,-0.42520072912006446,-0.42520072912006446,0.6436998177199839,0.6436998177199839,-0.42520072912006446,-0.06890054684004837,-0.42520072912006446,0.821849908859992,-0.42520072912006446,0.821849908859992,-0.42520072912006446
PPjCX,LP_3,4.0,1.0,1.0,7.0,7.0,1.0,1.0,1.0,7.0,1.0,7.0,1.0,0.2873996354399677,-0.24705063798005641,-0.24705063798005641,0.821849908859992,0.821849908859992,-0.24705063798005641,-0.24705063798005641,-0.24705063798005641,0.821849908859992,-0.24705063798005641,0.821849908859992,-0.24705063798005641
PPjCX,LP_4,7.0,0.0,1.0,7.0,7.0,0.0,2.0,0.0,8.0,0.0,8.0,0.0,0.821849908859992,-0.42520072912006446,-0.24705063798005641,0.821849908859992,0.821849908859992,-0.42520072912006446,-0.06890054684004837,-0.42520072912006446,1.0,-0.42520072912006446,1.0,-0.42520072912006446
PPjCX,LP_5,3.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,4.0,0.0,5.0,1.0,0.10924954429995969,-0.42520072912006446,-0.42520072912006446,0.6436998177199839,0.6436998177199839,-0.42520072912006446,-0.42520072912006446,-0.42520072912006446,0.2873996354399677,-0.42520072912006446,0.4655497265799758,-0.24705063798005641
PPjCX,LP_6,1.0,0.0,0.0,4.0,3.0,0.0,0.0,1.0,3.0,1.0,4.0,0.0,-0.24705063798005641,-0.42520072912006446,-0.42520072912006446,0.2873996354399677,0.10924954429995969,-0.42520072912006446,-0.42520072912006446,-0.24705063798005641,0.10924954429995969,-0.24705063798005641,0.2873996354399677,-0.42520072912006446
PPjCX,LP_7,2.0,0.0,0.0,5.0,5.0,0.0,1.0,0.0,5.0,1.0,6.0,4.0,-0.06890054684004837,-0.42520072912006446,-0.42520072912006446,0.4655497265799758,0.4655497265799758,-0.42520072912006446,-0.24705063798005641,-0.42520072912006446,0.4655497265799758,-0.24705063798005641,0.6436998177199839,0.2873996354399677
PPjCX,LP_8,7.0,0.0,0.0,7.0,7.0,0.0,1.0,0.0,7.0,0.0,6.0,0.0,0.821849908859992,-0.42520072912006446,-0.42520072912006446,0.821849908859992,0.821849908859992,-0.42520072912006446,-0.24705063798005641,-0.42520072912006446,0.821849908859992,-0.42520072912006446,0.6436998177199839,-0.42520072912006446
VckNZ,HN_1,0.0,0.0,0.0,0.0,0.0,7.0,0.0,9.0,0.0,9.0,0.0,0.0,-0.24011243772707694,-0.24011243772707694,-0.24011243772707694,-0.24011243772707694,-0.24011243772707694,0.7244194582828718,-0.24011243772707694,1.0,-0.24011243772707694,1.0,-0.24011243772707694,-0.24011243772707694
VckNZ,HN_4,0.0,3.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,-0.24011243772707694,0.17325837484861537,-0.24011243772707694,-0.24011243772707694,-0.24011243772707694,-0.10232216686851284,-0.24011243772707694,0.035468103990051264,-0.24011243772707694,0.035468103990051264,-0.24011243772707694,-0.24011243772707694
VckNZ,HN_5,0.0,2.0,0.0,0.0,0.0,3.0,0.0,8.0,0.0,0.0,0.0,0.0,-0.24011243772707694,0.035468103990051264,-0.24011243772707694,-0.24011243772707694,-0.24011243772707694,0.17325837484861537,-0.24011243772707694,0.8622097291414359,-0.24011243772707694,-0.24011243772707694,-0.24011243772707694,-0.24011243772707694
VckNZ,HN_6,0.0,6.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,4.0,0.0,0.0,-0.24011243772707694,0.5866291874243077,-0.24011243772707694,-0.24011243772707694,-0.24011243772707694,0.035468103990051264,-0.24011243772707694,0.3110486457071795,-0.24011243772707694,0.3110486457071795,-0.24011243772707694,-0.24011243772707694
VckNZ,HN_7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,2.0,0.0,0.0,-0.24011243772707694,-0.10232216686851284,-0.24011243772707694,-0.24011243772707694,-0.24011243772707694,-0.24011243772707694,-0.24011243772707694,0.7244194582828718,-0.24011243772707694,0.035468103990051264,-0.24011243772707694,-0.24011243772707694
VckNZ,HN_8,0.0,0.0,8.0,0.0,0.0,3.0,0.0,0.0,0.0,9.0,0.0,0.0,-0.24011243772707694,-0.24011243772707694,0.8622097291414359,-0.24011243772707694,-0.24011243772707694,0.17325837484861537,-0.24011243772707694,-0.24011243772707694,-0.24011243772707694,1.0,-0.24011243772707694,-0.24011243772707694
VckNZ,HP_2,9.0,0.0,0.0,5.0,0.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,1.0,-0.24011243772707694,-0.24011243772707694,0.4488389165657436,-0.24011243772707694,-0.24011243772707694,1.0,-0.24011243772707694,1.0,-0.24011243772707694,1.0,-0.24011243772707694
VckNZ,HP_4,7.0,0.0,2.0,0.0,0.0,0.0,7.0,0.0,7.0,0.0,6.0,0.0,0.7244194582828718,-0.24011243772707694,0.035468103990051264,-0.24011243772707694,-0.24011243772707694,-0.24011243772707694,0.7244194582828718,-0.24011243772707694,0.7244194582828718,-0.24011243772707694,0.5866291874243077,-0.24011243772707694
VckNZ,HP_5,7.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,8.0,0.0,5.0,0.0,0.7244194582828718,-0.24011243772707694,-0.24011243772707694,-0.24011243772707694,-0.24011243772707694,-0.24011243772707694,0.5866291874243077,-0.24011243772707694,0.8622097291414359,-0.24011243772707694,0.4488389165657436,-0.24011243772707694
VckNZ,HP_6,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.24011243772707694,-0.24011243772707694,1.0,-0.24011243772707694,-0.24011243772707694,-0.24011243772707694,-0.24011243772707694,-0.24011243772707694,-0.24011243772707694,-0.24011243772707694,-0.24011243772707694,-0.24011243772707694
VckNZ,HP_8,0.0,0.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.24011243772707694,-0.24011243772707694,1.0,-0.24011243772707694,-0.24011243772707694,-0.10232216686851284,-0.24011243772707694,-0.24011243772707694,-0.24011243772707694,-0.24011243772707694,-0.24011243772707694,-0.24011243772707694
